Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,Trill Speed
Trill38.wav,7,65,F Without octave key,0010110000000_1000000000,90,High F# (side),1000000000111_0010000100,1.1254019292604502
Trill39.wav,2,59,Low B,0010110010000_1100101000,89,High F (side),1000000000111_0000000100,1.483679525222552
Trill40.wav,2,58,Low Bb,0010110001000_1100101000,88,High E,1000000000011_0000000100,1.4469453376205788
Trill41.wav,1,62,D Without octave key,0010110000000_1100100000,63,Eb Without octave key,0010110000000_1100110000,4.682274247491638
Trill42.wav,1,69,A Without octave key,0010100000000_0000000000,70,Bb Without octave key (side key),0010100000000_0000000001,7.357859531772575
Trill43.wav,0,83,B With octave key,1010000000000_0000000000,84,C With octave key,1000100000000_0000000000,4.011461318051576
Trill44.wav,8,59,Low B,0010110010000_1100101000,82,Bb With octave key (side key),1010100000000_0000000001,1.5492957746478875
Trill45.wav,1,65,F Without octave key,0010110000000_1000000000,66,F# Without octave key (Chromatic),0010110000000_1001000000,6.934306569343065
Trill46.wav,1,66,F# Without octave key (main),0010110000000_0100000000,67,G Without octave key,0010110000000_0000000000,4.593175853018373
Trill47.wav,7,63,Eb Without octave key,0010110000000_1100110000,88,High E,1000000000011_0000000100,1.6923076923076923
Trill48.wav,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000,3.8699690402476774
Trill49.wav,2,58,Low Bb,0010110001000_1100101000,89,High F (side),1000000000111_0000000100,1.5050167224080266
Trill50.wav,9,66,F# Without octave key (main),0010110000000_0100000000,90,High F# (side),1000000000111_0010000100,1.4084507042253522
Trill51.wav,11,67,G Without octave key,0010110000000_0000000000,89,High F (side),1000000000111_0000000100,1.4545454545454546
Trill52.wav,3,61,Low C#,0010110100000_1100101000,90,High F# (side),1000000000111_0010000100,1.3661202185792352
Trill53.wav,0,80,G# With octave key (default),1010111000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000,4.938271604938272
Trill54.wav,11,68,G# Without octave key (default),0010111000000_0000000000,88,High E,1000000000011_0000000100,1.824817518248175
Trill55.wav,9,66,F# Without octave key (Chromatic),0010110000000_1001000000,88,High E,1000000000011_0000000100,1.7064846416382249
Trill56.wav,5,58,Low Bb,0010110001000_1100101000,86,High D,1000000000001_0000000000,1.672240802675585
Trill57.wav,11,68,G# Without octave key (default),0010111000000_0000000000,89,High F (side),1000000000111_0000000100,1.4634146341463417
Trill58.wav,1,65,F Without octave key,0010110000000_1000000000,67,G Without octave key,0010110000000_0000000000,5.444126074498567
Trill59.wav,7,63,Eb Without octave key,0010110000000_1100110000,89,High F (side),1000000000111_0000000100,1.6055045871559634
Trill60.wav,11,68,G# Without octave key (default),0010111000000_0000000000,90,High F# (side),1000000000111_0010000100,1.672240802675585
Trill61.wav,7,64,E Without octave key,0010110000000_1100000000,90,High F# (side),1000000000111_0010000100,1.1764705882352942
Trill62.wav,7,62,D Without octave key,0010110000000_1100100000,88,High E,1000000000011_0000000100,1.7647058823529413
Trill63.wav,5,58,Low Bb,0010110001000_1100101000,87,High Eb,1000000000011_0000000000,1.5267175572519083
